"","elevacion","fechahora","lat_geo","lon_geo","lat_utm","lon_utm","tiempo_GPS","hora","horal","distancia"
"2922",599.8,2019-10-09 11:08:52,-26.3530432899,-53.951588776,7081622.84378356,804247.803311885,3,"11:08:52","14:08:52",0.242211505428041
"2923",599.67,2019-10-09 11:08:55,-26.3530424517,-53.9515907038,7081622.94124478,804247.612992736,3,"11:08:55","14:08:55",0.213822512983153
"2924",599.56,2019-10-09 11:08:58,-26.353042284,-53.9515938051,7081622.96715494,804247.303727573,3,"11:08:58","14:08:58",0.310348638986878
"2925",599.49,2019-10-09 11:09:01,-26.353039518,-53.9515953977,7081623.27751139,804247.151934038,3,"11:09:01","14:09:01",0.345488640378005
"2926",599.46,2019-10-09 11:09:04,-26.3530372549,-53.951594308,7081623.52579167,804247.266684786,3,"11:09:04","14:09:04",0.273515692525264
"2927",599.52,2019-10-09 11:09:07,-26.3530363329,-53.9515938051,7081623.62680332,804247.319321811,3,"11:09:07","14:09:07",0.113903514022965
"2928",599.46,2019-10-09 11:09:10,-26.3530363329,-53.95159523,7081623.6301672,804247.177027253,3,"11:09:10","14:09:10",0.142334313465569
"2929",599.46,2019-10-09 11:09:13,-26.3530339859,-53.9515938051,7081623.88695603,804247.325471879,3,"11:09:13","14:09:13",0.296608006968974
"2930",599.46,2019-10-09 11:09:16,-26.3530312199,-53.9515923802,7081624.19018882,804247.475014457,3,"11:09:16","14:09:16",0.338102217319597
"2931",599.45,2019-10-09 11:09:19,-26.3530269451,-53.9515927993,7081624.6650175,804247.444363607,3,"11:09:19","14:09:19",0.475816926287439
"2932",599.41,2019-10-09 11:09:22,-26.353024682,-53.9515919611,7081624.91389152,804247.533998863,3,"11:09:22","14:09:22",0.264523643235165
"2933",599.36,2019-10-09 11:09:25,-26.3530239277,-53.9515926316,7081624.99908464,804247.469017388,3,"11:09:25","14:09:25",0.107146909089031
"2934",599.36,2019-10-09 11:09:28,-26.3530230895,-53.9515939727,7081625.09516078,804247.337287736,3,"11:09:28","14:09:28",0.163043937685075
"2935",599.35,2019-10-09 11:09:31,-26.353024682,-53.951594308,7081624.91943203,804247.299630745,3,"11:09:31","14:09:31",0.179718228544468
"2936",599.38,2019-10-09 11:09:34,-26.3530253526,-53.9515967388,7081624.8508381,804247.0551269,3,"11:09:34","14:09:34",0.253943414669354
"2937",599.37,2019-10-09 11:09:37,-26.3530225866,-53.9516000077,7081625.16515191,804246.735933235,3,"11:09:37","14:09:37",0.447970718061789
"2938",599.33,2019-10-09 11:09:40,-26.3530199043,-53.9516035281,7081625.47078173,804246.39140472,3,"11:09:40","14:09:40",0.460553455668697
"2939",599.44,2019-10-09 11:09:43,-26.353020072,-53.9516018517,7081625.44823546,804246.558375366,3,"11:09:43","14:09:43",0.168485995944168
"2940",599.38,2019-10-09 11:09:46,-26.3530289568,-53.9516019356,7081624.46359982,804246.526715254,3,"11:09:46","14:09:46",0.985144517723772
"2941",599.38,2019-10-09 11:09:49,-26.3530359976,-53.951602187,7081623.68375737,804246.483160108,3,"11:09:49","14:09:49",0.781057798752456
"2942",599.26,2019-10-09 11:09:52,-26.3530420326,-53.951600343,7081623.01045585,804246.651493126,3,"11:09:52","14:09:52",0.694025180761709
"2943",599.33,2019-10-09 11:09:55,-26.3530458044,-53.951597577,7081622.58584159,804246.917830123,3,"11:09:55","14:09:55",0.501231146878383
"2944",599.28,2019-10-09 11:09:58,-26.353049241,-53.9515968226,7081622.20313144,804246.984161395,3,"11:09:58","14:09:58",0.388415880569853
"2945",599.25,2019-10-09 11:10:01,-26.3530478999,-53.951596655,7081622.35138971,804247.004412616,3,"11:10:01","14:10:01",0.14963497836284
"2946",599.24,2019-10-09 11:10:04,-26.3530437928,-53.95159523,7081622.80327621,804247.15747937,3,"11:10:04","14:10:04",0.477106734752354
"2947",599.17,2019-10-09 11:10:07,-26.3530411944,-53.9515973255,7081623.0962423,804246.955025637,3,"11:10:07","14:10:07",0.356113249308046
"2948",599.33,2019-10-09 11:10:10,-26.3530401886,-53.9515968226,7081623.20654275,804247.007882248,3,"11:10:10","14:10:10",0.122311118395916
"2949",599.26,2019-10-09 11:10:13,-26.3530406076,-53.9515959844,7081623.15811998,804247.090489331,3,"11:10:13","14:10:13",0.0957533005518898
"2950",599.19,2019-10-09 11:10:16,-26.3530432899,-53.9515958168,7081622.86040535,804247.100197658,3,"11:10:16","14:10:16",0.297872875302737
"2951",599.12,2019-10-09 11:10:19,-26.353047397,-53.9515959006,7081622.40535258,804247.08106693,3,"11:10:19","14:10:19",0.455454729395272
"2952",599.14,2019-10-09 11:10:22,-26.3530520909,-53.9515964873,7081621.88644333,804247.010177539,3,"11:10:22","14:10:22",0.523729052811677
"2953",599.08,2019-10-09 11:10:25,-26.35305712,-53.951596152,7081621.32820226,804247.030483314,3,"11:10:25","14:10:25",0.558610248497469
"2954",599.09,2019-10-09 11:10:28,-26.3530628197,-53.9515923802,7081620.68751586,804247.392210411,3,"11:10:28","14:10:28",0.735748297582124
"2955",599.18,2019-10-09 11:10:31,-26.353067765,-53.9515927993,7081620.14034456,804247.337399245,3,"11:10:31","14:10:31",0.549909715087795
"2956",599.07,2019-10-09 11:10:34,-26.3530731294,-53.9515938889,7081619.54830112,804247.214531859,3,"11:10:34","14:10:34",0.604658444589828
"2957",599.2,2019-10-09 11:10:37,-26.3530784938,-53.951597577,7081618.96239216,804246.832170992,3,"11:10:37","14:10:37",0.699635002445427
"2958",599.26,2019-10-09 11:10:40,-26.3530808408,-53.9516025223,7081618.71391421,804246.332169421,3,"11:10:40","14:10:40",0.558339379253641
"2959",599.12,2019-10-09 11:10:43,-26.3530810084,-53.9516067971,7081618.70542846,804245.904836751,3,"11:10:43","14:10:43",0.427416914763751
"2960",599.1,2019-10-09 11:10:46,-26.3530814275,-53.9516122453,7081618.67183537,804245.35966605,3,"11:10:46","14:10:46",0.546204714084075
"2961",599.21,2019-10-09 11:10:49,-26.3530830201,-53.9516160171,7081618.50420831,804244.97883033,3,"11:10:49","14:10:49",0.416094552358661
"2962",599.38,2019-10-09 11:10:52,-26.35309048,-53.9516114071,7081617.66643418,804245.419650011,3,"11:10:52","14:10:52",0.946671788899774
"2963",599.51,2019-10-09 11:10:55,-26.3530955929,-53.9516044501,7081617.083272,804246.100997644,3,"11:10:55","14:10:55",0.896834837196631
"2964",599.34,2019-10-09 11:10:58,-26.3530981913,-53.9515995886,7081616.783776,804246.579671743,3,"11:10:58","14:10:58",0.564647454983943
"2965",599.19,2019-10-09 11:11:01,-26.3531009573,-53.9515967388,7081616.47045158,804246.857012682,3,"11:11:01","14:11:01",0.418437796105208
"2966",599.27,2019-10-09 11:11:04,-26.3531027175,-53.9515948109,7081616.27079124,804247.04492571,3,"11:11:04","14:11:04",0.274181614365124
"2967",599.27,2019-10-09 11:11:07,-26.35310716,-53.9515931346,7081615.77440591,804247.200684551,3,"11:11:07","14:11:07",0.520249184139327
"2968",599.35,2019-10-09 11:11:10,-26.3531131111,-53.9515916258,7081615.11119557,804247.335763221,3,"11:11:10","14:11:10",0.676826569906799
"2969",599.35,2019-10-09 11:11:13,-26.3531184755,-53.9515902847,7081614.51341376,804247.455632278,3,"11:11:13","14:11:13",0.609681622620622
"2970",599.37,2019-10-09 11:11:16,-26.3531227503,-53.9515890274,7081614.03660626,804247.569988019,3,"11:11:16","14:11:16",0.490329100423304
"2971",599.37,2019-10-09 11:11:19,-26.3531259354,-53.9515889436,7081613.6833567,804247.570010256,3,"11:11:19","14:11:19",0.353249556153614
"2972",599.43,2019-10-09 11:11:22,-26.3531258516,-53.9515926316,7081613.70135208,804247.201935985,3,"11:11:22","14:11:22",0.368513911919424
"2973",599.35,2019-10-09 11:11:25,-26.3531250134,-53.9515967388,7081613.8039584,804246.793976074,3,"11:11:25","14:11:25",0.420665358659698
"2974",599.51,2019-10-09 11:11:28,-26.3531255163,-53.9515986666,7081613.75276567,804246.600142844,3,"11:11:28","14:11:28",0.200479465613031
"2975",599.35,2019-10-09 11:11:31,-26.3531267736,-53.9516006783,7081613.61814971,804246.395954303,3,"11:11:31","14:11:31",0.244569863460509
"2976",599.36,2019-10-09 11:11:34,-26.3531264383,-53.9516005944,7081613.65511789,804246.405211408,3,"11:11:34","14:11:34",0.0381095894088966
"2977",599.31,2019-10-09 11:11:37,-26.3531271089,-53.9515974093,7081613.57326606,804246.721527043,3,"11:11:37","14:11:37",0.326734302706613
"2978",599.24,2019-10-09 11:11:40,-26.3531261869,-53.9515955653,7081613.67111166,804246.908089982,3,"11:11:40","14:11:40",0.210664408034095
"2979",599.33,2019-10-09 11:11:43,-26.3531235885,-53.9515941404,7081613.95576686,804247.057193287,3,"11:11:43","14:11:43",0.321341530825399
"2980",599.26,2019-10-09 11:11:46,-26.3531194814,-53.9515907876,7081614.40310223,804247.402775427,3,"11:11:46","14:11:46",0.56527510630312
"2981",599.02,2019-10-09 11:11:49,-26.3531161286,-53.9515890274,7081614.77058716,804247.58733957,3,"11:11:49","14:11:49",0.411228765171863
"2982",599.13,2019-10-09 11:11:52,-26.353118727,-53.951589698,7081614.48415122,804247.513562732,3,"11:11:52","14:11:52",0.295784668822716
"2983",598.95,2019-10-09 11:11:55,-26.3531215768,-53.9515856747,7081614.15876759,804247.907872958,3,"11:11:55","14:11:55",0.511228971728663
"2984",598.95,2019-10-09 11:11:58,-26.3531181403,-53.9515846688,7081614.53731097,804248.017329956,3,"11:11:58","14:11:58",0.394050661712684
"2985",598.59,2019-10-09 11:12:01,-26.3531010412,-53.9515867643,7081616.43760405,804247.852874151,3,"11:12:01","14:12:01",1.90739599753988
"2986",598.38,2019-10-09 11:12:04,-26.3530851156,-53.951596655,7081618.22622354,804246.906892748,3,"11:12:04","14:12:04",2.02337354787562
"2987",598.13,2019-10-09 11:12:07,-26.3530696929,-53.9516119938,7081619.97196081,804245.415530695,3,"11:12:07","14:12:07",2.29603122265206
"2988",597.67,2019-10-09 11:12:10,-26.3530539349,-53.9516248181,7081621.74892799,804244.176151898,3,"11:12:10","14:12:10",2.16648844469328
"2989",596.95,2019-10-09 11:12:13,-26.3530368358,-53.9516347926,7081623.6678213,804243.224876009,3,"11:12:13","14:12:13",2.14174632931328
"2990",596.36,2019-10-09 11:12:16,-26.3530206587,-53.9516502153,7081625.49737739,804241.72711107,3,"11:12:16","14:12:16",2.3644397408315
"2991",596.15,2019-10-09 11:12:19,-26.3530007936,-53.9516624529,7081627.72820965,804240.557082678,3,"11:12:19","14:12:19",2.51904328043862
"2992",596.14,2019-10-09 11:12:22,-26.3529823534,-53.9516700804,7081629.79021591,804239.843698008,3,"11:12:22","14:12:22",2.18192289064739
"2993",596.2,2019-10-09 11:12:25,-26.3529594708,-53.9516715892,7081632.33019445,804239.752984685,3,"11:12:25","14:12:25",2.54159789878162
"2994",596.07,2019-10-09 11:12:28,-26.3529355824,-53.9516691584,7081634.97236039,804240.058326729,3,"11:12:28","14:12:28",2.65975085032144
"2995",596.07,2019-10-09 11:12:31,-26.3529041503,-53.9516548254,7081638.4226083,804241.572024519,3,"11:12:31","14:12:31",3.7676904944838
"2996",596.12,2019-10-09 11:12:34,-26.3528807648,-53.9516337868,7081640.96510236,804243.734279302,3,"11:12:34","14:12:34",3.33760719357682
"2997",596.2,2019-10-09 11:12:37,-26.3528659288,-53.951631356,7081642.603857,804244.015901694,3,"11:12:37","14:12:37",1.66277717899051
"2998",596.22,2019-10-09 11:12:40,-26.3528624084,-53.9516302664,7081642.99150269,804244.133937074,3,"11:12:40","14:12:40",0.405217886262167
"2999",596.19,2019-10-09 11:12:43,-26.352862576,-53.9516335353,7081642.98064213,804243.80705579,3,"11:12:43","14:12:43",0.327061654118214
"3000",596.42,2019-10-09 11:12:46,-26.3528708741,-53.9516311046,7081642.05510283,804244.028048842,3,"11:12:46","14:12:46",0.95155710702924
"3001",596.24,2019-10-09 11:12:49,-26.3528887276,-53.9516414143,7081640.10047408,804242.951709254,3,"11:12:49","14:12:49",2.23138532405358
"3002",596.27,2019-10-09 11:12:52,-26.3529119454,-53.9516607765,7081637.57261107,804240.957304424,3,"11:12:52","14:12:52",3.21989782313972
"3003",596.29,2019-10-09 11:12:55,-26.3529299665,-53.9516714215,7081635.6001961,804239.847042404,3,"11:12:55","14:12:55",2.26342717746913
"3004",596.53,2019-10-09 11:12:58,-26.3529416174,-53.9516834076,7081634.33705039,804238.619546441,3,"11:12:58","14:12:58",1.76133001509217
"3005",596.5,2019-10-09 11:13:01,-26.3529538549,-53.9516944718,7081633.00670671,804237.482577256,3,"11:13:01","14:13:01",1.7500037790462
"3006",596.58,2019-10-09 11:13:04,-26.352970032,-53.9516976569,7081631.22107875,804237.122115083,3,"11:13:04","14:13:04",1.8216476565046
"3007",596.65,2019-10-09 11:13:07,-26.352974223,-53.9516997524,7081630.76147513,804236.901870728,3,"11:13:07","14:13:07",0.509649939762679
"3008",596.5,2019-10-09 11:13:10,-26.3529727142,-53.951701764,7081630.9334665,804236.704940052,3,"11:13:10","14:13:10",0.261462658436332
"3009",596.42,2019-10-09 11:13:13,-26.352968188,-53.9516987465,7081631.42804873,804237.01813631,3,"11:13:13","14:13:13",0.585408812478724
"3010",596.34,2019-10-09 11:13:16,-26.3529649191,-53.9516956452,7081631.78306799,804237.336406596,3,"11:13:16","14:13:16",0.476796235421981
"3011",596.3,2019-10-09 11:13:19,-26.3529622369,-53.951689275,7081632.06533772,804237.979581389,3,"11:13:19","14:13:19",0.702388793097752
"3012",596.29,2019-10-09 11:13:22,-26.3529615663,-53.9516818989,7081632.12225744,804238.717937283,3,"11:13:22","14:13:22",0.740546609648983
"3013",596.23,2019-10-09 11:13:25,-26.3529581297,-53.9516756963,7081632.48854407,804239.346351877,3,"11:13:25","14:13:25",0.727372525448379
"3014",596.14,2019-10-09 11:13:28,-26.352960309,-53.9516721759,7081632.23866939,804239.692198768,3,"11:13:28","14:13:28",0.42667015898667
"3015",596.16,2019-10-09 11:13:31,-26.3529623207,-53.9516721759,7081632.01568295,804239.686927468,3,"11:13:31","14:13:31",0.223048734268973
"3016",596.16,2019-10-09 11:13:34,-26.3529637456,-53.9516710024,7081631.85496993,804239.800382881,3,"11:13:34","14:13:34",0.196725204864863
"3017",596.09,2019-10-09 11:13:37,-26.3529668469,-53.9516671468,7081631.50210505,804240.177287848,3,"11:13:37","14:13:37",0.516305124839865
"3018",596.22,2019-10-09 11:13:40,-26.352972379,-53.9516612794,7081630.87504936,804240.748727458,3,"11:13:40","14:13:40",0.848376131809486
"3019",596.11,2019-10-09 11:13:43,-26.3529756479,-53.9516548254,7081630.49747274,804241.384676926,3,"11:13:43","14:13:43",0.739591664538387
"3020",596.14,2019-10-09 11:13:46,-26.3529758994,-53.9516523108,7081630.46365899,804241.635133126,3,"11:13:46","14:13:46",0.252728466854327
"3021",596.12,2019-10-09 11:13:49,-26.3529725466,-53.951658681,7081630.85033767,804241.007772021,3,"11:13:49","14:13:49",0.736954787930648
"3022",595.93,2019-10-09 11:13:52,-26.3529703673,-53.9516638778,7081631.1041699,804240.494515042,3,"11:13:52","14:13:52",0.572593684974241
"3023",596.04,2019-10-09 11:13:55,-26.3529690262,-53.9516710024,7081631.269643,804239.786546006,3,"11:13:55","14:13:55",0.727049863362429
"3024",595.88,2019-10-09 11:13:58,-26.3529697806,-53.9516751096,7081631.19571763,804239.374412369,3,"11:13:58","14:13:58",0.418711231967465
"3025",596,2019-10-09 11:14:01,-26.352972798,-53.9516756125,7081630.8624418,804239.316284771,3,"11:14:01","14:14:01",0.338306952770971
"3026",596.05,2019-10-09 11:14:04,-26.3529748097,-53.9516803063,7081630.65053607,804238.842277059,3,"11:14:04","14:14:04",0.519218018145731
"3027",595.88,2019-10-09 11:14:07,-26.3529731333,-53.9516907837,7081630.8610903,804237.80036634,3,"11:14:07","14:14:07",1.06297273271982
"3028",595.86,2019-10-09 11:14:10,-26.3529682718,-53.951701764,7081631.42588333,804236.716580456,3,"11:14:10","14:14:10",1.22212233683285
"3029",595.88,2019-10-09 11:14:13,-26.3529676013,-53.9517071284,7081631.51286843,804236.182632872,3,"11:14:13","14:14:13",0.540986534733838
"3030",595.92,2019-10-09 11:14:16,-26.3529697806,-53.9517078828,7081631.27308532,804236.101585907,3,"11:14:16","14:14:16",0.253109764039907
"3031",595.8,2019-10-09 11:14:19,-26.3529754803,-53.9517077152,7081630.64090771,804236.103388052,3,"11:14:19","14:14:19",0.632180180489915
"3032",595.9,2019-10-09 11:14:22,-26.3529815152,-53.9517067093,7081629.96959596,804236.188026923,3,"11:14:22","14:14:22",0.676626337418141
"3033",595.88,2019-10-09 11:14:25,-26.3529862929,-53.9517051168,7081629.43625348,804236.334539576,3,"11:14:25","14:14:25",0.55310049266016
"3034",595.89,2019-10-09 11:14:28,-26.3529913221,-53.9517032728,7081628.87443983,804236.50550872,3,"11:14:28","14:14:28",0.587252103214032
"3035",595.87,2019-10-09 11:14:31,-26.3529953454,-53.9517051168,7081628.43283116,804236.310819352,3,"11:14:31","14:14:31",0.482620106048677
"3036",595.71,2019-10-09 11:14:34,-26.3529958483,-53.9517042786,7081628.37510859,804236.39320666,3,"11:14:34","14:14:34",0.100596041049308
"3037",595.81,2019-10-09 11:14:37,-26.3529966027,-53.9517010096,7081628.28377019,804236.717681617,3,"11:14:37","14:14:37",0.337085599857271
"3038",595.79,2019-10-09 11:14:40,-26.3530011289,-53.9516942203,7081627.76603708,804237.38382055,3,"11:14:40","14:14:40",0.843675673355263
"3039",595.77,2019-10-09 11:14:43,-26.3530056551,-53.9516943879,7081627.26472711,804237.355223506,3,"11:14:43","14:14:43",0.502124961875549
"3040",595.7,2019-10-09 11:14:46,-26.3530041464,-53.9516963158,7081627.43650982,804237.166651153,3,"11:14:46","14:14:46",0.255085925735654
"3041",595.54,2019-10-09 11:14:49,-26.3530051522,-53.9517013449,7081627.33689432,804236.661795348,3,"11:14:49","14:14:49",0.51458977049875
"3042",595.66,2019-10-09 11:14:52,-26.3530069124,-53.951702686,7081627.14495127,804236.523257018,3,"11:14:52","14:14:52",0.236717134775765
"3043",595.72,2019-10-09 11:14:55,-26.3530063257,-53.9516894426,7081627.17872023,804237.847318122,3,"11:14:55","14:14:55",1.32449165682625
"3044",595.64,2019-10-09 11:14:58,-26.353008002,-53.9516927954,7081627.00082609,804237.508105509,3,"11:14:58","14:14:58",0.383029397984977
"3045",595.84,2019-10-09 11:15:01,-26.35300247,-53.9517027698,7081627.63756593,804236.526528925,3,"11:15:01","14:15:01",1.17001290913809
"3046",595.59,2019-10-09 11:15:04,-26.3530054875,-53.9517072123,7081627.31357919,804236.074981427,3,"11:15:04","14:15:04",0.555754036117899
"3047",595.64,2019-10-09 11:15:07,-26.3530111033,-53.9517148398,7081626.70910325,804235.298562461,3,"11:15:07","14:15:07",0.983980476554542
"3048",595.72,2019-10-09 11:15:10,-26.3530107681,-53.9517139178,7081626.74408187,804235.391514332,3,"11:15:10","14:15:10",0.099315427283313
"3049",595.71,2019-10-09 11:15:13,-26.3530066609,-53.9517092239,7081627.1882627,804235.871022649,3,"11:15:13","14:15:13",0.653624384319342
"3050",595.75,2019-10-09 11:15:16,-26.3530074991,-53.9517113194,7081627.10029943,804235.659563704,3,"11:15:16","14:15:16",0.229024937527761
"3051",595.7,2019-10-09 11:15:19,-26.3530107681,-53.9517109841,7081626.73715632,804235.684481985,3,"11:15:19","14:15:19",0.36399702854981
"3052",595.76,2019-10-09 11:15:22,-26.3530091755,-53.9517111517,7081626.91408336,804235.671918048,3,"11:15:22","14:15:22",0.177372573369046
"3053",595.83,2019-10-09 11:15:25,-26.3530100137,-53.9517107327,7081626.82018414,804235.711564255,3,"11:15:25","14:15:25",0.101925879771989
"3054",595.77,2019-10-09 11:15:28,-26.3530048169,-53.9517062902,7081627.38573491,804236.168822138,3,"11:15:28","14:15:28",0.727277416374201
"3055",595.73,2019-10-09 11:15:31,-26.353006158,-53.9516986627,7081627.21907479,804236.927012008,3,"11:15:31","14:15:31",0.776290844282075
"3056",596.09,2019-10-09 11:15:34,-26.3530119415,-53.9516942203,7081626.56751686,804237.355488227,3,"11:15:34","14:15:34",0.779820236563207
"3057",595.81,2019-10-09 11:15:37,-26.3530131988,-53.9516981598,7081626.4374517,804236.958784009,3,"11:15:37","14:15:37",0.417481955662718
"3058",595.78,2019-10-09 11:15:40,-26.3530157134,-53.9517047815,7081626.17435324,804236.290933163,3,"11:15:40","14:15:40",0.71780606845882
"3059",595.88,2019-10-09 11:15:43,-26.3530176412,-53.9517051168,7081625.96145822,804236.252397739,3,"11:15:43","14:15:43",0.216354494253309
